REPORTING_PERIOD_START,REPORTING_PERIOD_END,STATUS,BREAKDOWN,PRIMARY_LEVEL,PRIMARY_LEVEL_DESCRIPTION,SECONDARY_LEVEL,SECONDARY_LEVEL_DESCRIPTION,METRIC,METRIC_NAME,METRIC_VALUE
01/05/2026,31/05/2026,Latest Available Data,Ethnicity,E,White and Black African,NONE,NONE,ASD18h,Number of patients aged 18 and over with an open suspected autism referral in the month that has been open for at least 13 weeks that have not had a care contact appointment recorded,245
01/05/2026,31/05/2026,Latest Available Data,Ethnicity,E,White and Black African,NONE,NONE,ASD19,Proportion of patients with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment in 13 weeks or less,5
01/05/2026,31/05/2026,Latest Available Data,Ethnicity,E,White and Black African,NONE,NONE,ASD19a,Proportion of patients with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment after more than 13 weeks,17
01/05/2026,31/05/2026,Latest Available Data,Ethnicity,E,White and Black African,NONE,NONE,ASD19b,Proportion of patients with an open suspected autism referral in the month that has been open for at least 13 weeks that have not had a care contact appointment recorded,79
01/05/2026,31/05/2026,Latest Available Data,Ethnicity,E,White and Black African,NONE,NONE,ASD19c,Proportion of patients aged 0 to 17 with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment in 13 weeks or less,5
01/05/2026,31/05/2026,Latest Available Data,Ethnicity,E,White and Black African,NONE,NONE,ASD19d,Proportion of patients aged 18 and over with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment in 13 weeks or less,4
01/05/2026,31/05/2026,Latest Available Data,Ethnicity,E,White and Black African,NONE,NONE,ASD19e,Proportion of patients aged 0 to 17 with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment after more than 13 weeks,19
01/05/2026,31/05/2026,Latest Available Data,Ethnicity,E,White and Black African,NONE,NONE,ASD19f,Proportion of patients aged 0 to 17 with an open suspected autism referral in the month that has been open for at least 13 weeks that have not had a care contact appointment recorded,76
01/05/2026,31/05/2026,Latest Available Data,Ethnicity,E,White and Black African,NONE,NONE,ASD19g,Proportion of patients aged 18 and over with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment after more than 13 weeks,11
01/05/2026,31/05/2026,Latest Available Data,Ethnicity,E,White and Black African,NONE,NONE,ASD19h,Proportion of patients aged 18 and over with an open suspected autism referral in the month that has been open for at least 13 weeks that have not had a care contact appointment recorded,85
01/05/2026,31/05/2026,Latest Available Data,Ethnicity,E,White and Black African,NONE,NONE,ASD20,Number of patients which have an open suspected autism referral in the month receiving at least one care contact in the month,70
01/05/2026,31/05/2026,Latest Available Data,Ethnicity,E,White and Black African,NONE,NONE,ASD20a,Number of patients aged 0 to 17 which have an open suspected autism referral in the month receiving at least one care contact in the month,45
01/05/2026,31/05/2026,Latest Available Data,Ethnicity,E,White and Black African,NONE,NONE,ASD20b,Number of patients aged 18 and over which have an open suspected autism referral in the month receiving at least one care contact in the month,25
01/05/2026,31/05/2026,Latest Available Data,Ethnicity,E,White and Black African,NONE,NONE,ASD21,Number of patients with an open suspected autism referral receiving an autism diagnosis in the month,25
01/05/2026,31/05/2026,Latest Available Data,Ethnicity,E,White and Black African,NONE,NONE,ASD21a,Number of patients aged 0 to 17 with an open suspected autism referral receiving an autism diagnosis in the month,10
01/05/2026,31/05/2026,Latest Available Data,Ethnicity,E,White and Black African,NONE,NONE,ASD21b,Number of patients aged 18 and over with an open suspected autism referral receiving an autism diagnosis in the month,15
01/05/2026,31/05/2026,Latest Available Data,Ethnicity,E,White and Black African,NONE,NONE,ASD23,Number of patients with an open suspected autism referral receiving a Mental and Behavioural disorder diagnosis in the month that is not an autism diagnosis,*
01/05/2026,31/05/2026,Latest Available Data,Ethnicity,E,White and Black African,NONE,NONE,ASD23a,Number of patients aged 0 to 17 with an open suspected autism referral receiving a Mental and Behavioural disorder diagnosis in the month that is not an autism diagnosis,*
01/05/2026,31/05/2026,Latest Available Data,Ethnicity,E,White and Black African,NONE,NONE,ASD23b,Number of patients aged 18 and over with an open suspected autism referral receiving a Mental and Behavioural disorder diagnosis in the month that is not an autism diagnosis,*
01/05/2026,31/05/2026,Latest Available Data,Ethnicity,E,White and Black African,NONE,NONE,ASD24,Number of patients with an open suspected autism referral receiving a non-Mental and Behavioural disorder diagnosis recorded in the month,*
01/05/2026,31/05/2026,Latest Available Data,Ethnicity,E,White and Black African,NONE,NONE,ASD24a,Number of patients aged 0 to 17 with an open suspected autism referral receiving a non-Mental and Behavioural disorder diagnosis recorded in the month,*
01/05/2026,31/05/2026,Latest Available Data,Ethnicity,E,White and Black African,NONE,NONE,ASD24b,Number of patients aged 18 and over with an open suspected autism referral receiving a non-Mental and Behavioural disorder diagnosis recorded in the month,*
01/05/2026,31/05/2026,Latest Available Data,Ethnicity,E,White and Black African,NONE,NONE,ASD25,Median waiting time in days of patients with an open suspected autism referral where their first care contact was in the quarter,93
01/05/2026,31/05/2026,Latest Available Data,Ethnicity,E,White and Black African,NONE,NONE,ASD25a,Median waiting time in days of patients aged 0 to 17 with an open suspected autism referral where their first care contact was in the quarter,274
01/05/2026,31/05/2026,Latest Available Data,Ethnicity,E,White and Black African,NONE,NONE,ASD25b,Median waiting time in days of patients aged 18 and over with an open suspected autism referral where their first care contact was in the quarter,58
01/05/2026,31/05/2026,Latest Available Data,Ethnicity,E,White and Black African,NONE,NONE,ASD26,Number of open referrals of patients with an open suspected autism referral where their first care contact was in the quarter,135
01/05/2026,31/05/2026,Latest Available Data,Ethnicity,E,White and Black African,NONE,NONE,ASD26a,Number of open referrals of patients aged 0 to 17 with an open suspected autism referral where their first care contact was in the quarter,70
01/05/2026,31/05/2026,Latest Available Data,Ethnicity,E,White and Black African,NONE,NONE,ASD26b,Number of open referrals of patients aged 18 and over with an open suspected autism referral where their first care contact was in the quarter,65
01/05/2026,31/05/2026,Latest Available Data,Ethnicity,F,White and Asian,NONE,NONE,ASD12,Number of new suspected autism referrals in the month,110
01/05/2026,31/05/2026,Latest Available Data,Ethnicity,F,White and Asian,NONE,NONE,ASD12a,Number of new suspected autism referrals for those aged 0 to 17 in the month,75
01/05/2026,31/05/2026,Latest Available Data,Ethnicity,F,White and Asian,NONE,NONE,ASD12b,Number of new suspected autism referrals for those aged 18 and over in the month,35
01/05/2026,31/05/2026,Latest Available Data,Ethnicity,F,White and Asian,NONE,NONE,ASD13,Number of closed suspected autism referrals in the month,105
01/05/2026,31/05/2026,Latest Available Data,Ethnicity,F,White and Asian,NONE,NONE,ASD13a,Number of closed suspected autism referrals for those aged 0 to 17 in the month,60
01/05/2026,31/05/2026,Latest Available Data,Ethnicity,F,White and Asian,NONE,NONE,ASD13b,Number of closed suspected autism referrals for those aged 18 and over in the month,45
01/05/2026,31/05/2026,Latest Available Data,Ethnicity,F,White and Asian,NONE,NONE,ASD16,Number of patients with an open suspected autism referral in the month,1795
01/05/2026,31/05/2026,Latest Available Data,Ethnicity,F,White and Asian,NONE,NONE,ASD16a,Number of patients with an open suspected autism referral in the month that has been open for at least 13 weeks,1555
01/05/2026,31/05/2026,Latest Available Data,Ethnicity,F,White and Asian,NONE,NONE,ASD16b,Number of patients aged 0 to 17 with an open suspected autism referral in the month,1220
01/05/2026,31/05/2026,Latest Available Data,Ethnicity,F,White and Asian,NONE,NONE,ASD16c,Number of patients aged 0 to 17 with an open suspected autism referral in the month that has been open for at least 13 weeks,1070
01/05/2026,31/05/2026,Latest Available Data,Ethnicity,F,White and Asian,NONE,NONE,ASD16d,Number of patients aged 18 and over with an open suspected autism referral in the month,575
01/05/2026,31/05/2026,Latest Available Data,Ethnicity,F,White and Asian,NONE,NONE,ASD16e,Number of patients aged 18 and over with an open suspected autism referral in the month that has been open for at least 13 weeks,480
01/05/2026,31/05/2026,Latest Available Data,Ethnicity,F,White and Asian,NONE,NONE,ASD16f,"Number of patients with an open suspected autism referral in the month per 100,000 of the population",378
01/05/2026,31/05/2026,Latest Available Data,Ethnicity,F,White and Asian,NONE,NONE,ASD16g,"Number of patients with an open suspected autism referral in the month that has been open for at least 13 weeks per 100,000 of the population",328
01/05/2026,31/05/2026,Latest Available Data,Ethnicity,F,White and Asian,NONE,NONE,ASD16h,"Number of patients aged 0 to 17 with an open suspected autism referral in the month per 100,000 of the population",489
01/05/2026,31/05/2026,Latest Available Data,Ethnicity,F,White and Asian,NONE,NONE,ASD16i,"Number of patients aged 0 to 17 with an open suspected autism referral in the month that has been open for at least 13 weeks per 100,000 of the population",430
01/05/2026,31/05/2026,Latest Available Data,Ethnicity,F,White and Asian,NONE,NONE,ASD16j,"Number of patients aged 18 and over with an open suspected autism referral in the month per 100,000 of the population",256
01/05/2026,31/05/2026,Latest Available Data,Ethnicity,F,White and Asian,NONE,NONE,ASD16k,"Number of patients aged 18 and over with an open suspected autism referral in the month that has been open for at least 13 weeks per 100,000 of the population",214
01/05/2026,31/05/2026,Latest Available Data,Ethnicity,F,White and Asian,NONE,NONE,ASD18,Number of patients with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment in 13 weeks or less,75
01/05/2026,31/05/2026,Latest Available Data,Ethnicity,F,White and Asian,NONE,NONE,ASD18a,Number of patients with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment after more than 13 weeks,250
